edo_code,year,sex,rango_edad,escolaridad,pob,homtot,thom,edo_nom
01,2013,Ambos,41 - 64,No determinado,,1,,Aguascalientes
01,2013,Ambos,No determinado,No determinado,,2,,Aguascalientes
01,2013,Ambos,No determinado,Todos,,2,,Aguascalientes
01,2013,Ambos,Todos,No determinado,,5,,Aguascalientes
01,2013,Hombre,0 - 5,No determinado,,1,,Aguascalientes
01,2013,Hombre,41 - 64,No determinado,,1,,Aguascalientes
01,2013,Hombre,No determinado,No determinado,,1,,Aguascalientes
01,2013,Hombre,No determinado,Todos,,1,,Aguascalientes
01,2013,Hombre,Todos,No determinado,,3,,Aguascalientes
01,2013,Mujer,0 - 5,No determinado,,1,,Aguascalientes
01,2013,Mujer,No determinado,No determinado,,1,,Aguascalientes
01,2013,Mujer,No determinado,Todos,,1,,Aguascalientes
01,2013,Mujer,Todos,No determinado,,2,,Aguascalientes
01,2014,Ambos,No determinado,No determinado,,1,,Aguascalientes
01,2014,Ambos,No determinado,Todos,,1,,Aguascalientes
01,2014,Ambos,Todos,No determinado,,1,,Aguascalientes
01,2014,Hombre,No determinado,No determinado,,1,,Aguascalientes
01,2014,Hombre,No determinado,Todos,,1,,Aguascalientes
01,2014,Hombre,Todos,No determinado,,1,,Aguascalientes
01,2015,Ambos,65 +,No determinado,,1,,Aguascalientes
01,2015,Ambos,Todos,No determinado,,1,,Aguascalientes
01,2015,Mujer,65 +,No determinado,,1,,Aguascalientes
01,2015,Mujer,Todos,No determinado,,1,,Aguascalientes
02,2006,Ambos,16 - 18,No determinado,,1,,Baja California
02,2006,Ambos,19 - 25,No determinado,,5,,Baja California
02,2006,Ambos,26 - 40,No determinado,,38,,Baja California
02,2006,Ambos,41 - 64,No determinado,,14,,Baja California
02,2006,Ambos,No determinado,No determinado,,9,,Baja California
02,2006,Ambos,No determinado,Todos,,9,,Baja California
02,2006,Ambos,Todos,No determinado,,67,,Baja California
02,2006,Hombre,16 - 18,No determinado,,1,,Baja California
02,2006,Hombre,19 - 25,No determinado,,4,,Baja California
02,2006,Hombre,26 - 40,No determinado,,37,,Baja California
02,2006,Hombre,41 - 64,No determinado,,13,,Baja California
02,2006,Hombre,No determinado,No determinado,,7,,Baja California
02,2006,Hombre,No determinado,Todos,,7,,Baja California
02,2006,Hombre,Todos,No determinado,,62,,Baja California
02,2006,Mujer,19 - 25,No determinado,,1,,Baja California
02,2006,Mujer,26 - 40,No determinado,,1,,Baja California
02,2006,Mujer,41 - 64,No determinado,,1,,Baja California
02,2006,Mujer,No determinado,No determinado,,2,,Baja California
02,2006,Mujer,No determinado,Todos,,2,,Baja California
02,2006,Mujer,Todos,No determinado,,5,,Baja California
02,2007,Ambos,16 - 18,No determinado,,1,,Baja California
02,2007,Ambos,19 - 25,No determinado,,10,,Baja California
02,2007,Ambos,26 - 40,No determinado,,20,,Baja California
02,2007,Ambos,41 - 64,No determinado,,12,,Baja California
02,2007,Ambos,No determinado,No determinado,,9,,Baja California
02,2007,Ambos,No determinado,Todos,,9,,Baja California
02,2007,Ambos,Todos,No determinado,,52,,Baja California
02,2007,Hombre,16 - 18,No determinado,,1,,Baja California
02,2007,Hombre,19 - 25,No determinado,,9,,Baja California
02,2007,Hombre,26 - 40,No determinado,,19,,Baja California
02,2007,Hombre,41 - 64,No determinado,,11,,Baja California
02,2007,Hombre,No determinado,No determinado,,9,,Baja California
02,2007,Hombre,No determinado,Todos,,9,,Baja California
02,2007,Hombre,Todos,No determinado,,49,,Baja California
02,2007,Mujer,19 - 25,No determinado,,1,,Baja California
02,2007,Mujer,26 - 40,No determinado,,1,,Baja California
02,2007,Mujer,41 - 64,No determinado,,1,,Baja California
02,2007,Mujer,Todos,No determinado,,3,,Baja California
02,2008,Ambos,12 - 15,No determinado,,1,,Baja California
02,2008,Ambos,16 - 18,No determinado,,5,,Baja California
02,2008,Ambos,19 - 25,No determinado,,21,,Baja California
02,2008,Ambos,26 - 40,No determinado,,26,,Baja California
02,2008,Ambos,41 - 64,No determinado,,14,,Baja California
02,2008,Ambos,65 +,No determinado,,2,,Baja California
02,2008,Ambos,No determinado,No determinado,,15,,Baja California
02,2008,Ambos,No determinado,No determinado,,2,,Baja California
02,2008,Ambos,No determinado,Todos,,17,,Baja California
02,2008,Ambos,Todos,No determinado,,84,,Baja California
02,2008,Hombre,12 - 15,No determinado,,1,,Baja California
02,2008,Hombre,16 - 18,No determinado,,5,,Baja California
02,2008,Hombre,19 - 25,No determinado,,18,,Baja California
02,2008,Hombre,26 - 40,No determinado,,25,,Baja California
02,2008,Hombre,41 - 64,No determinado,,12,,Baja California
02,2008,Hombre,65 +,No determinado,,2,,Baja California
02,2008,Hombre,No determinado,No determinado,,13,,Baja California
02,2008,Hombre,No determinado,No determinado,,2,,Baja California
02,2008,Hombre,No determinado,Todos,,15,,Baja California
02,2008,Hombre,Todos,No determinado,,76,,Baja California
02,2008,Mujer,19 - 25,No determinado,,3,,Baja California
02,2008,Mujer,26 - 40,No determinado,,1,,Baja California
02,2008,Mujer,41 - 64,No determinado,,2,,Baja California
02,2008,Mujer,No determinado,No determinado,,2,,Baja California
02,2008,Mujer,No determinado,Todos,,2,,Baja California
02,2008,Mujer,Todos,No determinado,,8,,Baja California
02,2009,Ambos,12 - 15,No determinado,,1,,Baja California
02,2009,Ambos,16 - 18,No determinado,,3,,Baja California
02,2009,Ambos,19 - 25,No determinado,,70,,Baja California
02,2009,Ambos,26 - 40,No determinado,,168,,Baja California
02,2009,Ambos,41 - 64,No determinado,,62,,Baja California
02,2009,Ambos,6 - 11,No determinado,,1,,Baja California
02,2009,Ambos,65 +,No determinado,,7,,Baja California
02,2009,Ambos,No determinado,No determinado,,57,,Baja California
02,2009,Ambos,No determinado,No determinado,,1,,Baja California
02,2009,Ambos,No determinado,Sin escolaridad,,1,,Baja California
02,2009,Ambos,No determinado,Todos,,59,,Baja California
02,2009,Ambos,Todos,No determinado,,369,,Baja California
02,2009,Hombre,12 - 15,No determinado,,1,,Baja California
02,2009,Hombre,16 - 18,No determinado,,2,,Baja California
02,2009,Hombre,19 - 25,No determinado,,62,,Baja California
02,2009,Hombre,26 - 40,No determinado,,154,,Baja California
02,2009,Hombre,41 - 64,No determinado,,58,,Baja California
02,2009,Hombre,6 - 11,No determinado,,1,,Baja California
02,2009,Hombre,65 +,No determinado,,6,,Baja California
02,2009,Hombre,No determinado,No determinado,,48,,Baja California
02,2009,Hombre,No determinado,No determinado,,1,,Baja California
02,2009,Hombre,No determinado,Sin escolaridad,,1,,Baja California
02,2009,Hombre,No determinado,Todos,,50,,Baja California
02,2009,Hombre,Todos,No determinado,,332,,Baja California
02,2009,Mujer,16 - 18,No determinado,,1,,Baja California
02,2009,Mujer,19 - 25,No determinado,,7,,Baja California
02,2009,Mujer,26 - 40,No determinado,,13,,Baja California
02,2009,Mujer,41 - 64,No determinado,,4,,Baja California
02,2009,Mujer,65 +,No determinado,,1,,Baja California
02,2009,Mujer,No determinado,No determinado,,8,,Baja California
02,2009,Mujer,No determinado,Todos,,8,,Baja California
02,2009,Mujer,Todos,No determinado,,34,,Baja California
02,2009,No determinado,19 - 25,No determinado,,1,,Baja California
02,2009,No determinado,19 - 25,Todos,,1,,Baja California
02,2009,No determinado,26 - 40,No determinado,,1,,Baja California
02,2009,No determinado,26 - 40,Todos,,1,,Baja California
02,2009,No determinado,No determinado,No determinado,,1,,Baja California
02,2009,No determinado,No determinado,Todos,,1,,Baja California
02,2009,No determinado,Todos,No determinado,,3,,Baja California
02,2009,No determinado,Todos,Todos,,3,,Baja California
02,2010,Ambos,12 - 15,No determinado,,2,,Baja California
02,2010,Ambos,16 - 18,No determinado,,4,,Baja California
02,2010,Ambos,19 - 25,No determinado,,42,,Baja California
02,2010,Ambos,26 - 40,No determinado,,149,,Baja California
02,2010,Ambos,41 - 64,No determinado,,61,,Baja California
02,2010,Ambos,6 - 11,No determinado,,2,,Baja California
02,2010,Ambos,65 +,No determinado,,7,,Baja California
02,2010,Ambos,No determinado,No determinado,,20,,Baja California
02,2010,Ambos,No determinado,Sin escolaridad,,1,,Baja California
02,2010,Ambos,No determinado,Todos,,21,,Baja California
02,2010,Ambos,Todos,No determinado,,287,,Baja California
02,2010,Hombre,12 - 15,No determinado,,1,,Baja California
02,2010,Hombre,16 - 18,No determinado,,4,,Baja California
02,2010,Hombre,19 - 25,No determinado,,38,,Baja California
02,2010,Hombre,26 - 40,No determinado,,132,,Baja California
02,2010,Hombre,41 - 64,No determinado,,56,,Baja California
02,2010,Hombre,6 - 11,No determinado,,2,,Baja California
02,2010,Hombre,65 +,No determinado,,6,,Baja California
02,2010,Hombre,No determinado,No determinado,,18,,Baja California
02,2010,Hombre,No determinado,Sin escolaridad,,1,,Baja California
02,2010,Hombre,No determinado,Todos,,19,,Baja California
02,2010,Hombre,Todos,No determinado,,257,,Baja California
02,2010,Mujer,12 - 15,No determinado,,1,,Baja California
02,2010,Mujer,19 - 25,No determinado,,4,,Baja California
02,2010,Mujer,26 - 40,No determinado,,17,,Baja California
02,2010,Mujer,41 - 64,No determinado,,4,,Baja California
02,2010,Mujer,65 +,No determinado,,1,,Baja California
02,2010,Mujer,Todos,No determinado,,27,,Baja California
02,2010,No determinado,41 - 64,No determinado,,1,,Baja California
02,2010,No determinado,41 - 64,Todos,,1,,Baja California
02,2010,No determinado,No determinado,No determinado,,2,,Baja California
02,2010,No determinado,No determinado,Todos,,2,,Baja California
02,2010,No determinado,Todos,No determinado,,3,,Baja California
02,2010,No determinado,Todos,Todos,,3,,Baja California
02,2011,Ambos,16 - 18,No determinado,,4,,Baja California
02,2011,Ambos,19 - 25,No determinado,,20,,Baja California
02,2011,Ambos,26 - 40,No determinado,,55,,Baja California
02,2011,Ambos,41 - 64,No determinado,,28,,Baja California
02,2011,Ambos,65 +,No determinado,,5,,Baja California
02,2011,Ambos,No determinado,No determinado,,45,,Baja California
02,2011,Ambos,No determinado,Todos,,45,,Baja California
02,2011,Ambos,Todos,No determinado,,157,,Baja California
02,2011,Hombre,16 - 18,No determinado,,3,,Baja California
02,2011,Hombre,19 - 25,No determinado,,16,,Baja California
02,2011,Hombre,26 - 40,No determinado,,50,,Baja California
02,2011,Hombre,41 - 64,No determinado,,22,,Baja California
02,2011,Hombre,65 +,No determinado,,5,,Baja California
02,2011,Hombre,No determinado,No determinado,,34,,Baja California
02,2011,Hombre,No determinado,Todos,,34,,Baja California
02,2011,Hombre,Todos,No determinado,,130,,Baja California
02,2011,Mujer,16 - 18,No determinado,,1,,Baja California
02,2011,Mujer,19 - 25,No determinado,,3,,Baja California
02,2011,Mujer,26 - 40,No determinado,,5,,Baja California
02,2011,Mujer,41 - 64,No determinado,,6,,Baja California
02,2011,Mujer,No determinado,No determinado,,5,,Baja California
02,2011,Mujer,No determinado,Todos,,5,,Baja California
02,2011,Mujer,Todos,No determinado,,20,,Baja California
02,2011,No determinado,19 - 25,No determinado,,1,,Baja California
02,2011,No determinado,19 - 25,Todos,,1,,Baja California
02,2011,No determinado,No determinado,No determinado,,6,,Baja California
02,2011,No determinado,No determinado,Todos,,6,,Baja California
02,2011,No determinado,Todos,No determinado,,7,,Baja California
02,2011,No determinado,Todos,Todos,,7,,Baja California
02,2012,Ambos,0 - 5,No determinado,,7,,Baja California
02,2012,Ambos,19 - 25,No determinado,,11,,Baja California
02,2012,Ambos,26 - 40,No determinado,,25,,Baja California
02,2012,Ambos,41 - 64,No determinado,,14,,Baja California
02,2012,Ambos,65 +,No determinado,,5,,Baja California
02,2012,Ambos,No determinado,No determinado,,28,,Baja California
02,2012,Ambos,No determinado,Sin escolaridad,,2,,Baja California
02,2012,Ambos,No determinado,Todos,,30,,Baja California
02,2012,Ambos,Todos,No determinado,,90,,Baja California
02,2012,Hombre,0 - 5,No determinado,,1,,Baja California
02,2012,Hombre,19 - 25,No determinado,,10,,Baja California
02,2012,Hombre,26 - 40,No determinado,,23,,Baja California
02,2012,Hombre,41 - 64,No determinado,,14,,Baja California
02,2012,Hombre,65 +,No determinado,,3,,Baja California
02,2012,Hombre,No determinado,No determinado,,17,,Baja California
02,2012,Hombre,No determinado,Sin escolaridad,,2,,Baja California
02,2012,Hombre,No determinado,Todos,,19,,Baja California
02,2012,Hombre,Todos,No determinado,,68,,Baja California
02,2012,Mujer,0 - 5,No determinado,,6,,Baja California
02,2012,Mujer,26 - 40,No determinado,,2,,Baja California
02,2012,Mujer,65 +,No determinado,,2,,Baja California
02,2012,Mujer,No determinado,No determinado,,8,,Baja California
02,2012,Mujer,No determinado,Todos,,8,,Baja California
02,2012,Mujer,Todos,No determinado,,18,,Baja California
02,2012,No determinado,19 - 25,No determinado,,1,,Baja California
02,2012,No determinado,19 - 25,Todos,,1,,Baja California
02,2012,No determinado,No determinado,No determinado,,3,,Baja California
02,2012,No determinado,No determinado,Todos,,3,,Baja California
02,2012,No determinado,Todos,No determinado,,4,,Baja California
02,2012,No determinado,Todos,Todos,,4,,Baja California
02,2013,Ambos,0 - 5,No determinado,,4,,Baja California
02,2013,Ambos,19 - 25,No determinado,,31,,Baja California
02,2013,Ambos,26 - 40,No determinado,,67,,Baja California
02,2013,Ambos,41 - 64,No determinado,,30,,Baja California
02,2013,Ambos,65 +,No determinado,,6,,Baja California
02,2013,Ambos,No determinado,No determinado,,26,,Baja California
02,2013,Ambos,No determinado,Sin escolaridad,,1,,Baja California
02,2013,Ambos,No determinado,Todos,,27,,Baja California
02,2013,Ambos,Todos,No determinado,,164,,Baja California
02,2013,Hombre,0 - 5,No determinado,,3,,Baja California
02,2013,Hombre,19 - 25,No determinado,,28,,Baja California
02,2013,Hombre,26 - 40,No determinado,,61,,Baja California
02,2013,Hombre,41 - 64,No determinado,,29,,Baja California
02,2013,Hombre,65 +,No determinado,,5,,Baja California
02,2013,Hombre,No determinado,No determinado,,18,,Baja California
02,2013,Hombre,No determinado,Todos,,18,,Baja California
02,2013,Hombre,Todos,No determinado,,144,,Baja California
02,2013,Mujer,0 - 5,No determinado,,1,,Baja California
02,2013,Mujer,19 - 25,No determinado,,3,,Baja California
02,2013,Mujer,26 - 40,No determinado,,6,,Baja California
02,2013,Mujer,65 +,No determinado,,1,,Baja California
02,2013,Mujer,No determinado,No determinado,,3,,Baja California
02,2013,Mujer,No determinado,Todos,,3,,Baja California
02,2013,Mujer,Todos,No determinado,,14,,Baja California
02,2013,No determinado,41 - 64,No determinado,,1,,Baja California
02,2013,No determinado,41 - 64,Todos,,1,,Baja California
02,2013,No determinado,No determinado,No determinado,,5,,Baja California
02,2013,No determinado,No determinado,Sin escolaridad,,1,,Baja California
02,2013,No determinado,No determinado,Todos,,6,,Baja California
02,2013,No determinado,Todos,No determinado,,6,,Baja California
02,2013,No determinado,Todos,Sin escolaridad,,1,,Baja California
02,2013,No determinado,Todos,Todos,,7,,Baja California
02,2014,Ambos,0 - 5,No determinado,,7,,Baja California
02,2014,Ambos,12 - 15,No determinado,,1,,Baja California
02,2014,Ambos,16 - 18,No determinado,,1,,Baja California
02,2014,Ambos,19 - 25,No determinado,,12,,Baja California
02,2014,Ambos,26 - 40,No determinado,,45,,Baja California
02,2014,Ambos,41 - 64,No determinado,,18,,Baja California
02,2014,Ambos,65 +,No determinado,,4,,Baja California
02,2014,Ambos,No determinado,No determinado,,38,,Baja California
02,2014,Ambos,No determinado,Sin escolaridad,,1,,Baja California
02,2014,Ambos,No determinado,Todos,,39,,Baja California
02,2014,Ambos,Todos,No determinado,,126,,Baja California
02,2014,Hombre,0 - 5,No determinado,,3,,Baja California
02,2014,Hombre,12 - 15,No determinado,,1,,Baja California
02,2014,Hombre,16 - 18,No determinado,,1,,Baja California
02,2014,Hombre,19 - 25,No determinado,,10,,Baja California
02,2014,Hombre,26 - 40,No determinado,,43,,Baja California
02,2014,Hombre,41 - 64,No determinado,,15,,Baja California
02,2014,Hombre,65 +,No determinado,,3,,Baja California
02,2014,Hombre,No determinado,No determinado,,27,,Baja California
02,2014,Hombre,No determinado,Todos,,27,,Baja California
02,2014,Hombre,Todos,No determinado,,103,,Baja California
02,2014,Mujer,0 - 5,No determinado,,4,,Baja California
02,2014,Mujer,19 - 25,No determinado,,2,,Baja California
02,2014,Mujer,26 - 40,No determinado,,1,,Baja California
02,2014,Mujer,41 - 64,No determinado,,3,,Baja California
02,2014,Mujer,65 +,No determinado,,1,,Baja California
02,2014,Mujer,No determinado,No determinado,,3,,Baja California
02,2014,Mujer,No determinado,Todos,,3,,Baja California
02,2014,Mujer,Todos,No determinado,,14,,Baja California
02,2014,No determinado,26 - 40,No determinado,,1,,Baja California
02,2014,No determinado,26 - 40,Todos,,1,,Baja California
02,2014,No determinado,No determinado,No determinado,,8,,Baja California
02,2014,No determinado,No determinado,Sin escolaridad,,1,,Baja California
02,2014,No determinado,No determinado,Todos,,9,,Baja California
02,2014,No determinado,Todos,No determinado,,9,,Baja California
02,2014,No determinado,Todos,Sin escolaridad,,1,,Baja California
02,2014,No determinado,Todos,Todos,,10,,Baja California
02,2015,Ambos,0 - 5,No determinado,,4,,Baja California
02,2015,Ambos,16 - 18,No determinado,,1,,Baja California
02,2015,Ambos,19 - 25,No determinado,,16,,Baja California
02,2015,Ambos,26 - 40,No determinado,,57,,Baja California
02,2015,Ambos,41 - 64,No determinado,,33,,Baja California
02,2015,Ambos,6 - 11,No determinado,,1,,Baja California
02,2015,Ambos,65 +,No determinado,,2,,Baja California
02,2015,Ambos,No determinado,No determinado,,27,,Baja California
02,2015,Ambos,No determinado,Todos,,27,,Baja California
02,2015,Ambos,Todos,No determinado,,141,,Baja California
02,2015,Hombre,0 - 5,No determinado,,2,,Baja California
02,2015,Hombre,16 - 18,No determinado,,1,,Baja California
02,2015,Hombre,19 - 25,No determinado,,13,,Baja California
02,2015,Hombre,26 - 40,No determinado,,52,,Baja California
02,2015,Hombre,41 - 64,No determinado,,31,,Baja California
02,2015,Hombre,6 - 11,No determinado,,1,,Baja California
02,2015,Hombre,65 +,No determinado,,2,,Baja California
02,2015,Hombre,No determinado,No determinado,,22,,Baja California
02,2015,Hombre,No determinado,Todos,,22,,Baja California
02,2015,Hombre,Todos,No determinado,,124,,Baja California
02,2015,Mujer,0 - 5,No determinado,,2,,Baja California
02,2015,Mujer,19 - 25,No determinado,,3,,Baja California
02,2015,Mujer,26 - 40,No determinado,,5,,Baja California
02,2015,Mujer,41 - 64,No determinado,,2,,Baja California
02,2015,Mujer,No determinado,No determinado,,4,,Baja California
02,2015,Mujer,No determinado,Todos,,4,,Baja California
02,2015,Mujer,Todos,No determinado,,16,,Baja California
02,2015,No determinado,No determinado,No determinado,,1,,Baja California
02,2015,No determinado,No determinado,Todos,,1,,Baja California
02,2015,No determinado,Todos,No determinado,,1,,Baja California
02,2015,No determinado,Todos,Todos,,1,,Baja California
03,2006,Ambos,19 - 25,No determinado,,2,,Baja California Sur
03,2006,Ambos,26 - 40,No determinado,,1,,Baja California Sur
03,2006,Ambos,41 - 64,No determinado,,3,,Baja California Sur
03,2006,Ambos,65 +,No determinado,,2,,Baja California Sur
03,2006,Ambos,No determinado,No determinado,,1,,Baja California Sur
03,2006,Ambos,No determinado,Todos,,1,,Baja California Sur
03,2006,Ambos,Todos,No determinado,,9,,Baja California Sur
03,2006,Hombre,19 - 25,No determinado,,2,,Baja California Sur
03,2006,Hombre,26 - 40,No determinado,,1,,Baja California Sur
03,2006,Hombre,41 - 64,No determinado,,2,,Baja California Sur
03,2006,Hombre,65 +,No determinado,,2,,Baja California Sur
03,2006,Hombre,No determinado,No determinado,,1,,Baja California Sur
03,2006,Hombre,No determinado,Todos,,1,,Baja California Sur
03,2006,Hombre,Todos,No determinado,,8,,Baja California Sur
03,2006,Mujer,41 - 64,No determinado,,1,,Baja California Sur
03,2006,Mujer,Todos,No determinado,,1,,Baja California Sur
03,2007,Ambos,16 - 18,No determinado,,1,,Baja California Sur
03,2007,Ambos,26 - 40,No determinado,,1,,Baja California Sur
03,2007,Ambos,No determinado,No determinado,,1,,Baja California Sur
03,2007,Ambos,No determinado,Todos,,1,,Baja California Sur
03,2007,Ambos,Todos,No determinado,,3,,Baja California Sur
03,2007,Hombre,No determinado,No determinado,,1,,Baja California Sur
03,2007,Hombre,No determinado,Todos,,1,,Baja California Sur
03,2007,Hombre,Todos,No determinado,,1,,Baja California Sur
03,2007,Mujer,16 - 18,No determinado,,1,,Baja California Sur
03,2007,Mujer,26 - 40,No determinado,,1,,Baja California Sur
03,2007,Mujer,Todos,No determinado,,2,,Baja California Sur
03,2008,Ambos,26 - 40,No determinado,,3,,Baja California Sur
03,2008,Ambos,41 - 64,No determinado,,1,,Baja California Sur
03,2008,Ambos,No determinado,No determinado,,2,,Baja California Sur
03,2008,Ambos,No determinado,Todos,,2,,Baja California Sur
03,2008,Ambos,Todos,No determinado,,6,,Baja California Sur
03,2008,Hombre,26 - 40,No determinado,,3,,Baja California Sur
03,2008,Hombre,41 - 64,No determinado,,1,,Baja California Sur
03,2008,Hombre,No determinado,No determinado,,2,,Baja California Sur
03,2008,Hombre,No determinado,Todos,,2,,Baja California Sur
03,2008,Hombre,Todos,No determinado,,6,,Baja California Sur
03,2009,Ambos,26 - 40,No determinado,,2,,Baja California Sur
03,2009,Ambos,41 - 64,No determinado,,2,,Baja California Sur
03,2009,Ambos,No determinado,No determinado,,1,,Baja California Sur
03,2009,Ambos,No determinado,Primaria,,1,,Baja California Sur
03,2009,Ambos,No determinado,Todos,,2,,Baja California Sur
03,2009,Ambos,Todos,No determinado,,5,,Baja California Sur
03,2009,Hombre,26 - 40,No determinado,,2,,Baja California Sur
03,2009,Hombre,41 - 64,No determinado,,2,,Baja California Sur
03,2009,Hombre,No determinado,No determinado,,1,,Baja California Sur
03,2009,Hombre,No determinado,Primaria,,1,,Baja California Sur
03,2009,Hombre,No determinado,Todos,,2,,Baja California Sur
03,2009,Hombre,Todos,No determinado,,5,,Baja California Sur
03,2010,Ambos,19 - 25,No determinado,,3,,Baja California Sur
03,2010,Ambos,No determinado,No determinado,,4,,Baja California Sur
03,2010,Ambos,No determinado,Todos,,4,,Baja California Sur
03,2010,Ambos,Todos,No determinado,,7,,Baja California Sur
03,2010,Hombre,19 - 25,No determinado,,3,,Baja California Sur
03,2010,Hombre,No determinado,No determinado,,4,,Baja California Sur
03,2010,Hombre,No determinado,Todos,,4,,Baja California Sur
03,2010,Hombre,Todos,No determinado,,7,,Baja California Sur
03,2011,Ambos,26 - 40,No determinado,,1,,Baja California Sur
03,2011,Ambos,41 - 64,No determinado,,4,,Baja California Sur
03,2011,Ambos,No determinado,No determinado,,1,,Baja California Sur
03,2011,Ambos,No determinado,Todos,,1,,Baja California Sur
03,2011,Ambos,Todos,No determinado,,6,,Baja California Sur
03,2011,Hombre,26 - 40,No determinado,,1,,Baja California Sur
03,2011,Hombre,41 - 64,No determinado,,4,,Baja California Sur
03,2011,Hombre,No determinado,No determinado,,1,,Baja California Sur
03,2011,Hombre,No determinado,Todos,,1,,Baja California Sur
03,2011,Hombre,Todos,No determinado,,6,,Baja California Sur
03,2012,Ambos,26 - 40,No determinado,,2,,Baja California Sur
03,2012,Ambos,41 - 64,No determinado,,1,,Baja California Sur
03,2012,Ambos,No determinado,No determinado,,2,,Baja California Sur
03,2012,Ambos,No determinado,Todos,,2,,Baja California Sur
03,2012,Ambos,Todos,No determinado,,5,,Baja California Sur
03,2012,Hombre,26 - 40,No determinado,,2,,Baja California Sur
03,2012,Hombre,41 - 64,No determinado,,1,,Baja California Sur
03,2012,Hombre,No determinado,No determinado,,2,,Baja California Sur
03,2012,Hombre,No determinado,Todos,,2,,Baja California Sur
03,2012,Hombre,Todos,No determinado,,5,,Baja California Sur
03,2013,Ambos,26 - 40,No determinado,,2,,Baja California Sur
03,2013,Ambos,41 - 64,No determinado,,3,,Baja California Sur
03,2013,Ambos,No determinado,No determinado,,5,,Baja California Sur
03,2013,Ambos,No determinado,Todos,,5,,Baja California Sur
03,2013,Ambos,Todos,No determinado,,10,,Baja California Sur
03,2013,Hombre,26 - 40,No determinado,,2,,Baja California Sur
03,2013,Hombre,41 - 64,No determinado,,3,,Baja California Sur
03,2013,Hombre,No determinado,No determinado,,4,,Baja California Sur
03,2013,Hombre,No determinado,Todos,,4,,Baja California Sur
03,2013,Hombre,Todos,No determinado,,9,,Baja California Sur
03,2013,Mujer,No determinado,No determinado,,1,,Baja California Sur
03,2013,Mujer,No determinado,Todos,,1,,Baja California Sur
03,2013,Mujer,Todos,No determinado,,1,,Baja California Sur
03,2014,Ambos,26 - 40,No determinado,,2,,Baja California Sur
03,2014,Ambos,41 - 64,No determinado,,2,,Baja California Sur
03,2014,Ambos,No determinado,No determinado,,2,,Baja California Sur
03,2014,Ambos,No determinado,Todos,,2,,Baja California Sur
03,2014,Ambos,Todos,No determinado,,6,,Baja California Sur
03,2014,Hombre,26 - 40,No determinado,,2,,Baja California Sur
03,2014,Hombre,41 - 64,No determinado,,2,,Baja California Sur
03,2014,Hombre,No determinado,No determinado,,2,,Baja California Sur
03,2014,Hombre,No determinado,Todos,,2,,Baja California Sur
03,2014,Hombre,Todos,No determinado,,6,,Baja California Sur
03,2015,Ambos,16 - 18,No determinado,,1,,Baja California Sur
03,2015,Ambos,19 - 25,No determinado,,5,,Baja California Sur
03,2015,Ambos,26 - 40,No determinado,,7,,Baja California Sur
03,2015,Ambos,41 - 64,No determinado,,6,,Baja California Sur
03,2015,Ambos,No determinado,No determinado,,6,,Baja California Sur
03,2015,Ambos,No determinado,Todos,,6,,Baja California Sur
03,2015,Ambos,Todos,No determinado,,25,,Baja California Sur
03,2015,Hombre,16 - 18,No determinado,,1,,Baja California Sur
03,2015,Hombre,19 - 25,No determinado,,4,,Baja California Sur
03,2015,Hombre,26 - 40,No determinado,,7,,Baja California Sur
03,2015,Hombre,41 - 64,No determinado,,6,,Baja California Sur
03,2015,Hombre,No determinado,No determinado,,6,,Baja California Sur
03,2015,Hombre,No determinado,Todos,,6,,Baja California Sur
03,2015,Hombre,Todos,No determinado,,24,,Baja California Sur
03,2015,Mujer,19 - 25,No determinado,,1,,Baja California Sur
03,2015,Mujer,Todos,No determinado,,1,,Baja California Sur
04,2006,Ambos,26 - 40,No determinado,,1,,Campeche
04,2006,Ambos,No determinado,No determinado,,2,,Campeche
04,2006,Ambos,No determinado,Todos,,2,,Campeche
04,2006,Ambos,Todos,No determinado,,3,,Campeche
04,2006,Hombre,26 - 40,No determinado,,1,,Campeche
04,2006,Hombre,No determinado,No determinado,,1,,Campeche
04,2006,Hombre,No determinado,Todos,,1,,Campeche
04,2006,Hombre,Todos,No determinado,,2,,Campeche
04,2006,Mujer,No determinado,No determinado,,1,,Campeche
04,2006,Mujer,No determinado,Todos,,1,,Campeche
04,2006,Mujer,Todos,No determinado,,1,,Campeche
04,2006,No determinado,19 - 25,No determinado,,1,,Campeche
04,2006,No determinado,19 - 25,Todos,,1,,Campeche
04,2006,No determinado,Todos,No determinado,,1,,Campeche
04,2006,No determinado,Todos,Todos,,1,,Campeche
04,2007,Ambos,26 - 40,No determinado,,1,,Campeche
04,2007,Ambos,41 - 64,No determinado,,3,,Campeche
04,2007,Ambos,No determinado,No determinado,,5,,Campeche
04,2007,Ambos,No determinado,Todos,,5,,Campeche
04,2007,Ambos,Todos,No determinado,,9,,Campeche
04,2007,Hombre,26 - 40,No determinado,,1,,Campeche
04,2007,Hombre,41 - 64,No determinado,,3,,Campeche
04,2007,Hombre,No determinado,No determinado,,4,,Campeche
04,2007,Hombre,No determinado,Todos,,4,,Campeche
04,2007,Hombre,Todos,No determinado,,8,,Campeche
04,2007,Mujer,No determinado,No determinado,,1,,Campeche
04,2007,Mujer,No determinado,Todos,,1,,Campeche
04,2007,Mujer,Todos,No determinado,,1,,Campeche
04,2008,Ambos,19 - 25,No determinado,,1,,Campeche
